"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-13","10.29",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","52",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-14","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","51",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-15","9.62",",,W",,,"1.05",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","61",",,W","53",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","68",",,W","53",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-17","4.70",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","51",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-18","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","71",",,W","55",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-19","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","74",",,W","56",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-20","11.18",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","56",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-21","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","53",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-22","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","75",",,W","50",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-23","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","55",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-24","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","89",",,W","61",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-25","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","96",",,W","64",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-26","8.72",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","72",",,W","55",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-27","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","71",",,W","53",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-28","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","68",",,W","54",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-29","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","78",",,W","53",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-06-30","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","86",",,W","57",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-01","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","72",",,W","55",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-02","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","77",",,W","54",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-03","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","70",",,W","56",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-04","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","78",",,W","53",",,W","15.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-05","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","85",",,W","57",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-06","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","55",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-07","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","55",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-08","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","58",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","56",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-10","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","58",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-11","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","75",",,W","54",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-12","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","78",",,W","54",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-13","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","75",",,W","57",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-14","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","79",",,W","57",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-15","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","77",",,W","54",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-16","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","55",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-17","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","78",",,W","55",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-18","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","82",",,W","56",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-19","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","78",",,W","53",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-20","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","74",",,W","59",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-21","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","78",",,W","55",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-22","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","63",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-23","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","62",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-24","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","82",",,W","56",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-25","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","87",",,W","58",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-26","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","84",",,W","56",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-27","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","70",",,W","57",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-28","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","79",",,W","56",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-29","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","54",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-30","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","80",",,W","58",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-07-31","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","60",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-01","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","87",",,W","60",",,W","17.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-02","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","91",",,W","69",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-03","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","94",",,W","68",",,W","13.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-04","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","91",",,W","62",",,W","10.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-05","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","82",",,W","58",",,W","10.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-06","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","82",",,W","58",",,W","12.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-07","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","84",",,W","57",",,W","12.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-08","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","89",",,W","59",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-09","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","91",",,W","61",",,W","8.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-10","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","90",",,W","60",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-11","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","77",",,W","57",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-12","8.28",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","76",",,W","58",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-13","10.74",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","60",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-14","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","73",",,W","56",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-15","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","78",",,W","55",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-16","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","79",",,W","57",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-17","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","75",",,W","59",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-18","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","73",",,W","55",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-19","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","76",",,W","58",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-20","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","77",",,W","56",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-21","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","83",",,W","57",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-22","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","86",",,W","60",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-23","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","75",",,W","59",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-24","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","72",",,W","58",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-25","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","76",",,W","54",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-26","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","84",",,W","54",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-27","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","87",",,W","61",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-28","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","88",",,W","62",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-29","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","60",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-30","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","60",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-08-31","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","75",",,W","61",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-09-01","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","85",",,W","57",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-09-02","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","90",",,W","62",",,W","15.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-09-03","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","90",",,W","65",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
